storm.id,storm.name,n.obs,storm.duration,storm.pdi,max.wind,mean.wind,mean.sq.wind,storm.year,basin,sst,sst.norm,sst.class,first.lat,last.lat,first.long,last.long,distance
AL162010,NICOLE,11,237600,1632893134.718518,40,36.36363636363637,1345.4545454545455,2010,NATL,28.28497099943775,1.0236893046628288,high,19.4,27.4,-84.1,-78.5,1104482.0462914275
AL172010,OTTO,47,1015200,14494591693.370367,75,41.91489361702128,1988.2978723404256,2010,NATL,28.28497099943775,1.0236893046628288,high,22,31.7,-67.2,-14.7,6568036.0807311265
AL182010,PAULA,20,432e3,16694328865.399996,90,58.5,3912.5,2010,NATL,28.28497099943775,1.0236893046628288,high,13.9,23,-81.8,-79.1,1750439.1574142666
AL192010,RICHARD,28,604800,9873452657.677776,85,42.32142857142857,2093.75,2010,NATL,28.28497099943775,1.0236893046628288,high,17.2,20.1,-83.4,-92.9,1927114.0442591277
AL202010,SHARY,9,194400,4162737923.8074074,65,51.111111111111114,2772.222222222222,2010,NATL,28.28497099943775,1.0236893046628288,high,25.6,37,-61.2,-53.5,2089049.5069662002
AL212010,TOMAS,51,1101600,25773758747.077774,85,51.470588235294116,2867.156862745098,2010,NATL,28.28497099943775,1.0236893046628288,high,9,42,-53.7,-53.5,6808077.460153908
AL012011,ARLENE,12,259200,2832749774.007407,55,40.833333333333336,1766.6666666666667,2011,NATL,27.906829222854302,1.0100036023744168,high,19.9,21.1,-92.8,-98.7,691672.1805805868
AL022011,BRET,29,626400,5189085882.414814,60,35.86206896551724,1418.9655172413793,2011,NATL,27.906829222854302,1.0100036023744168,high,30.7,39.8,-79.7,-57,2877314.647054337
AL032011,CINDY,13,280800,3781165867.5629625,60,44.61538461538461,2065.3846153846152,2011,NATL,27.906829222854302,1.0100036023744168,high,33,50,-59.5,-27.8,3271452.6623230437
AL042011,DON,13,280800,2157462811.27037,45,37.30769230769231,1432.6923076923076,2011,NATL,27.906829222854302,1.0100036023744168,high,21.6,27.8,-85.7,-98.1,1437205.984967213
AL052011,EMILY,24,518400,3520167640.266666,45,35,1291.6666666666667,2011,NATL,27.906829222854302,1.0100036023744168,high,14.9,30.7,-61.4,-74.8,3035853.7223554365
AL062011,FRANKLIN,15,324e3,1381452588.985185,40,30.666666666666668,966.6666666666666,2011,NATL,27.906829222854302,1.0100036023744168,high,34.7,35.6,-66,-37.9,2797589.587153933
AL072011,GERT,19,410400,3589277030.029629,55,38.421052631578945,1539.4736842105262,2011,NATL,27.906829222854302,1.0100036023744168,high,26.2,44.9,-58,-44.8,3123700.4475617646
AL082011,HARVEY,15,324e3,2525433551.444444,55,36,1390,2011,NATL,27.906829222854302,1.0100036023744168,high,15.4,18.1,-82,-97.2,1681563.317414328
AL092011,IRENE,37,799200,46211390356.92592,105,70.27027027027027,5312.1621621621625,2011,NATL,27.906829222854302,1.0100036023744168,high,15,53,-59,-60,5731409.510587029
AL102011,TEN,9,194400,681168612.9296294,30,29.444444444444443,869.4444444444445,2011,NATL,27.906829222854302,1.0100036023744168,high,12.3,15.8,-29,-33.9,697906.5119446005
AL112011,JOSE,13,280800,1654214116.6666663,40,34.61538461538461,1215.3846153846155,2011,NATL,27.906829222854302,1.0100036023744168,high,27.3,38.3,-59,-63.8,1721278.270850681
AL122011,KATIA,64,1382400,74877450586.21109,120,66.796875,4969.921875,2011,NATL,27.906829222854302,1.0100036023744168,high,9.5,59.5,-19,-0,12481693.51428358
AL132011,LEE,20,432e3,2944868730.803703,50,34.75,1291.25,2011,NATL,27.906829222854302,1.0100036023744168,high,26.6,34.9,-91.4,-85.3,1367585.365115156
AL142011,MARIA,41,885600,15405512266.948145,70,48.78048780487805,2456.0975609756097,2011,NATL,27.906829222854302,1.0100036023744168,high,11.5,46.7,-35.9,-53.9,6962531.936013472
AL152011,NATE,22,475200,7027469170.737037,65,45.22727272727273,2164.7727272727275,2011,NATL,27.906829222854302,1.0100036023744168,high,20.3,20.5,-93.9,-97.8,856114.6054438992
AL162011,OPHELIA,58,1252800,48671390549.977776,120,53.275862068965516,3550.862068965517,2011,NATL,27.906829222854302,1.0100036023744168,high,11.6,51.3,-37,-31.9,8200273.302515011
AL172011,PHILIPPE,65,1404e3,28417560508.648144,80,49,2607.3076923076924,2011,NATL,27.906829222854302,1.0100036023744168,high,8.3,37.5,-17.5,-43.6,7692763.523373432
AL182011,RINA,30,648e3,24652569179.11481,100,53.166666666666664,3585.8333333333335,2011,NATL,27.906829222854302,1.0100036023744168,high,12.7,21.5,-81,-84.2,1635998.7841667915
AL192011,SEAN,28,604800,8205637224.94074,55,45.357142857142854,2103.5714285714284,2011,NATL,27.906829222854302,1.0100036023744168,high,28.5,42.5,-70,-52.4,2845349.127726787
AL202011,UNNAMED,14,302400,1477764610.8888884,40,32.142857142857146,1060.7142857142858,2011,NATL,27.906829222854302,1.0100036023744168,high,37.1,42.4,-64.3,-57.8,869891.6373435826
AL012012,ALBERTO,20,432e3,2692692978.7962956,50,34.25,1226.25,2012,NATL,27.974855841572282,1.0124656208794156,high,33.1,35.9,-77,-66,1916486.5108008713
AL022012,BERYL,31,669600,5583891651.592591,60,37.41935483870968,1475.8064516129032,2012,NATL,27.974855841572282,1.0124656208794156,high,30.1,38.1,-76.1,-53.2,4158119.112381618
AL032012,CHRIS,31,669600,8565153092.96296,75,40.96774193548387,1864.516129032258,2012,NATL,27.974855841572282,1.0124656208794156,high,28.8,43.7,-68.8,-38.2,5160351.827188971
AL042012,DEBBY,17,367200,3949160501.1888885,55,41.470588235294116,1780.8823529411766,2012,NATL,27.974855841572282,1.0124656208794156,high,25.5,29.5,-87.6,-80.3,964183.9432500035
AL052012,ERNESTO,36,777600,14512604247.085182,80,48.19444444444444,2485.4166666666665,2012,NATL,27.974855841572282,1.0124656208794156,high,11.6,17.9,-46.7,-97.2,5547537.690378049
AL062012,FLORENCE,21,453600,2777609303.4518514,50,33.333333333333336,1185.7142857142858,2012,NATL,27.974855841572282,1.0124656208794156,high,12.2,18.4,-23.1,-52.9,3288148.975777261
AL072012,HELENE,38,820800,2871715706.533333,40,29.210526315789473,861.8421052631579,2012,NATL,27.974855841572282,1.0124656208794156,high,13.7,22.7,-43,-98.9,6376688.570573197
AL082012,GORDON,25,54e4,19650960896.588886,95,58.2,3775,2012,NATL,27.974855841572282,1.0124656208794156,high,27.6,39.8,-54.6,-16.6,4239258.86336531
AL092012,ISAAC,48,1036800,17372924256.37037,70,46.041666666666664,2310.4166666666665,2012,NATL,27.974855841572282,1.0124656208794156,high,15.7,38.4,-44.8,-93.3,6502745.114595788
AL102012,JOYCE,12,259200,945842871.5962961,35,29.583333333333332,885.4166666666666,2012,NATL,27.974855841572282,1.0124656208794156,high,10.7,17.4,-31.7,-45.4,1665289.635882542
AL112012,KIRK,22,475200,15897365264.303701,90,58.18181818181818,3652.2727272727275,2012,NATL,27.974855841572282,1.0124656208794156,high,23.9,51.7,-43.4,-30.9,4043147.0224429644
AL122012,LESLIE,59,1274400,30775367029.603703,70,53.47457627118644,3030.084745762712,2012,NATL,27.974855841572282,1.0124656208794156,high,12.9,55.5,-27.4,-48.5,7912622.849576123
AL132012,MICHAEL,42,907200,40553242871.65184,100,59.523809523809526,4205.952380952381,2012,NATL,27.974855841572282,1.0124656208794156,high,28.9,45,-36.7,-42.6,3610419.0264197583
AL142012,NADINE,96,2073600,47943536338.64444,80,52.8125,2932.2916666666665,2012,NATL,27.974855841572282,1.0124656208794156,high,15.5,37.6,-38,-29.1,9586869.913729914
AL152012,OSCAR,13,280800,2172534539.8888884,45,36.92307692307692,1423.076923076923,2012,NATL,27.974855841572282,1.0124656208794156,high,12.4,23.5,-38,-37.8,1572382.58910004
AL162012,PATTY,11,237600,1399832745.8370366,40,34.54545454545455,1213.6363636363637,2012,NATL,27.974855841572282,1.0124656208794156,high,25.5,25.3,-72.5,-71.7,164157.28104060923
AL172012,RAFAEL,56,1209600,24158142959.799995,80,48.214285714285715,2549.1071428571427,2012,NATL,27.974855841572282,1.0124656208794156,high,14.7,40,-62.7,-7.5,10222133.494326076
AL182012,SANDY,40,864e3,32355325312.588882,100,58.875,3870.625,2012,NATL,27.974855841572282,1.0124656208794156,high,14.3,41.5,-77.4,-80.7,4310846.274689591
AL192012,TONY,20,432e3,2504112569.4962955,45,33.5,1170,2012,NATL,27.974855841572282,1.0124656208794156,high,20.1,30.9,-50.8,-28.6,2945097.865274567
AL012013,ANDREA,13,280800,3166165819.2999997,55,42.69230769230769,1859.6153846153845,2013,NATL,27.887644722547787,1.0093092771873953,high,25.1,44.5,-86.6,-67,2805701.4786518463
AL022013,BARRY,21,453600,1836912875.7740736,40,29.761904761904763,922.6190476190476,2013,NATL,27.887644722547787,1.0093092771873953,high,12.4,19.6,-81.5,-97.5,1952473.0607238242
AL032013,CHANTAL,13,280800,3318721121.17037,55,43.07692307692308,1907.6923076923076,2013,NATL,27.887644722547787,1.0093092771873953,high,9.3,16.7,-41.4,-71.2,3345989.3549091793
AL042013,DORIAN,51,1101600,5611829490.007406,50,31.372549019607842,1048.0392156862745,2013,NATL,27.887644722547787,1.0093092771873953,high,11.3,32.4,-20,-75.6,7468880.175560499
AL052013,ERIN,20,432e3,2060415583.092592,40,31.75,1041.25,2013,NATL,27.887644722547787,1.0093092771873953,high,13.9,20,-23.3,-42.8,2284634.8533593193
AL062013,FERNAND,6,129600,1108323458.1666665,50,37.5,1495.8333333333333,2013,NATL,27.887644722547787,1.0093092771873953,high,18.7,20.5,-94.2,-98.2,469353.9209337517
AL072013,GABRIELLE,36,777600,3823807831.4592586,55,30.555555555555557,1008.3333333333334,2013,NATL,27.887644722547787,1.0093092771873953,high,16.2,37.7,-65.9,-66.6,2914133.6333759907
AL082013,EIGHT,4,86400,250705339.4592592,30,27.5,762.5,2013,NATL,27.887644722547787,1.0093092771873953,high,22.4,21.5,-97.4,-99,196930.168599863
AL092013,HUMBERTO,46,993600,17064872827.533329,80,44.34782608695652,2229.3478260869565,2013,NATL,27.887644722547787,1.0093092771873953,high,13,33,-17.6,-44.5,4368985.243381548
AL102013,INGRID,21,453600,9465045572.429628,75,47.61904761904762,2583.3333333333335,2013,NATL,27.887644722547787,1.0093092771873953,high,19.3,23.7,-92.2,-99.7,1257759.799866156
AL112013,JERRY,33,712800,4317498844.499999,45,35,1240.1515151515152,2013,NATL,27.887644722547787,1.0093092771873953,high,21.1,38,-50,-28.9,3113689.5708780196
AL122013,KAREN,13,280800,3234172399.6518517,55,42.30769230769231,1861.5384615384614,2013,NATL,27.887644722547787,1.0093092771873953,high,21.5,28.1,-86.8,-91.9,902195.5403730059
AL132013,LORENZO,21,453600,2513670251.0592585,45,32.38095238095238,1116.6666666666667,2013,NATL,27.887644722547787,1.0093092771873953,high,27.6,32.8,-55.9,-43.9,1393920.877223486
AL142013,MELISSA,26,561600,7501677217.514814,55,45.19230769230769,2085.576923076923,2013,NATL,27.887644722547787,1.0093092771873953,high,23.9,40,-52.4,-17.1,4521799.410375474
AL152013,UNNAMED,16,345600,4157959083.025925,55,43.4375,1935.9375,2013,NATL,27.887644722547787,1.0093092771873953,high,34.3,37.1,-27.7,-27.8,1044894.7466731812
AL012014,ARTHUR,45,972e3,18507347537.266663,85,44,2312.222222222222,2014,NATL,27.81893762890922,1.0068226309428698,high,32,59.5,-78.2,-55,5173303.594168967
AL022014,TWO,17,367200,947680887.2814813,30,25.88235294117647,691.1764705882352,2014,NATL,27.81893762890922,1.0068226309428698,high,9,14,-29,-55,2890937.8209565743
AL032014,BERTHA,46,993600,11769549638.514812,70,41.84782608695652,1851.6304347826087,2014,NATL,27.81893762890922,1.0068226309428698,high,9.6,47.5,-37.1,-15,10577704.267800126
AL042014,CRISTOBAL,39,842400,23671804009.499996,75,56.53846153846154,3354.4871794871797,2014,NATL,27.81893762890922,1.0068226309428698,high,21.5,69,-72.2,-15,7293594.310169727
AL052014,DOLLY,11,237600,1289551804.7259257,45,31.818181818181817,1095.4545454545455,2014,NATL,27.81893762890922,1.0068226309428698,high,19.2,21.6,-92.3,-101,1146855.047209128
AL062014,EDOUARD,47,1015200,37632268344.75555,105,54.255319148936174,3595.744680851064,2014,NATL,27.81893762890922,1.0068226309428698,high,13.7,33.4,-33.2,-30.7,6615799.553423861
AL072014,FAY,13,280800,6148162466.944443,70,51.92307692307692,2832.6923076923076,2014,NATL,27.81893762890922,1.0068226309428698,high,22,33.9,-61.2,-59,1888891.0611418881
AL082014,GONZALO,35,756e3,80546258562.45924,125,82.85714285714286,7768.571428571428,2014,NATL,27.81893762890922,1.0068226309428698,high,16.4,53.9,-54.9,-30.9,6433715.570902578
AL092014,HANNA,36,777600,1799049752.6592588,35,24.72222222222222,636.1111111111111,2014,NATL,27.81893762890922,1.0068226309428698,high,19.5,16.8,-95.3,-90.5,2691963.1181479227
AL012015,ANA,27,583200,4119728356.774073,50,35.370370370370374,1321.2962962962963,2015,NATL,27.99822065781574,1.0133112400067719,high,26.8,43,-79.2,-67,2418580.244850187
AL022015,BILL,21,453600,1906022265.5370367,50,25.952380952380953,825,2015,NATL,27.99822065781574,1.0133112400067719,high,27,38.9,-94.3,-81.3,2456355.8653531456
AL032015,CLAUDETTE,15,324e3,2042403029.3777773,45,34,1223.3333333333333,2015,NATL,27.99822065781574,1.0133112400067719,high,35.4,46,-75.4,-55.9,2141225.415179678
AL042015,DANNY,31,669600,24696313952.42222,110,54.193548387096776,3556.451612903226,2015,NATL,27.99822065781574,1.0133112400067719,high,9.6,15.8,-29.3,-61.3,3580958.9149555
AL052015,ERIKA,16,345600,3303649392.5518513,45,40.9375,1689.0625,2015,NATL,27.99822065781574,1.0133112400067719,high,14.3,17.6,-45.1,-68.6,2552164.3545000535
AL062015,FRED,31,669600,9532684549.644442,75,42.58064516129032,2006.4516129032259,2015,NATL,27.99822065781574,1.0133112400067719,high,11.6,25.3,-17.5,-43.2,3224213.50176978
AL072015,GRACE,17,367200,2758493940.3259254,50,36.470588235294116,1391.1764705882354,2015,NATL,27.99822065781574,1.0133112400067719,high,12,14,-23.1,-46.4,2536998.1385083795
AL082015,HENRI,13,280800,2146067114.0222216,45,36.92307692307692,1419.2307692307693,2015,NATL,27.99822065781574,1.0133112400067719,high,31.1,35.7,-62.2,-60.3,686680.1314238237
AL092015,NINE,19,410400,850266055.9666666,30,24.473684210526315,606.578947368421,2015,NATL,27.99822065781574,1.0133112400067719,high,11.5,18.5,-40.3,-49.4,1347469.4767404376
AL102015,IDA,51,1101600,5423616683.844443,45,31.764705882352942,1050.9803921568628,2015,NATL,27.99822065781574,1.0133112400067719,high,9.4,24.1,-24.2,-49.3,4348479.125100061
AL112015,JOAQUIN,74,1598400,91752640195.03331,135,57.770270270270274,4498.310810810811,2015,NATL,27.99822065781574,1.0133112400067719,high,26.8,35.2,-68.7,-7.7,8313782.721538435
AL122015,KATE,20,432e3,10230395303.74074,75,53,2970,2015,NATL,27.99822065781574,1.0133112400067719,high,22.2,40.7,-71.5,-45.4,4209663.994381354
AL012016,ALEX,41,885600,21662117659.318516,75,55.1219512195122,3109.756097560976,2016,NATL,28.036717139083887,1.0147045041590363,high,26.6,57,-75.3,-42,8862799.995966598
AL022016,BONNIE,55,1188e3,3682280623.6999993,40,27.545454545454547,780.4545454545455,2016,NATL,28.036717139083887,1.0147045041590363,high,27.2,30.6,-72.1,-29.5,6224130.869567034
AL032016,COLIN,14,302400,3598099505.318518,50,43.57142857142857,1935.7142857142858,2016,NATL,28.036717139083887,1.0147045041590363,high,21.6,43,-88,-58,3794521.97446534
AL042016,DANIELLE,11,237600,919375445.7296294,40,29.545454545454547,902.2727272727273,2016,NATL,28.036717139083887,1.0147045041590363,high,19.4,20.8,-91.6,-98.7,828335.5831942225
AL052016,EARL,18,388800,7628132696.655554,75,49.166666666666664,2584.722222222222,2016,NATL,28.036717139083887,1.0147045041590363,high,16.3,19,-77.5,-97.5,2185198.6829054398
AL062016,FIONA,31,669600,4264563992.7666655,45,34.354838709677416,1242.741935483871,2016,NATL,28.036717139083887,1.0147045041590363,high,12,27.1,-32.2,-66.7,3988565.201139226
AL072016,GASTON,53,1144800,60356391466.97407,105,65,4808.962264150943,2016,NATL,28.036717139083887,1.0147045041590363,high,11,40.9,-19.4,-26.1,7512108.030318873
AL082016,EIGHT,21,453600,1444312725.418518,30,28.333333333333332,810.7142857142857,2016,NATL,28.036717139083887,1.0147045041590363,high,30.7,36.8,-65,-71.2,1518328.1304523859
AL092016,HERMINE,45,972e3,15030189464.03333,70,44.333333333333336,2163.8888888888887,2016,NATL,28.036717139083887,1.0147045041590363,high,23.8,41.7,-81.4,-70,4097698.549962069
AL102016,IAN,21,453600,5601904205.307406,55,44.04761904761905,1979.7619047619048,2016,NATL,28.036717139083887,1.0147045041590363,high,20,55.1,-48.5,-30.3,4708932.17166593
AL112016,JULIA,33,712800,3984450402.3444433,45,33.18181818181818,1146.2121212121212,2016,NATL,28.036717139083887,1.0147045041590363,high,27.3,35.4,-80.2,-77.4,2055363.2099418803
AL122016,KARL,54,1166400,10872230381.007406,60,37.96296296296296,1555.5555555555557,2016,NATL,28.036717139083887,1.0147045041590363,high,13.1,45,-19,-39.9,8494617.814931098
AL132016,LISA,30,648e3,4626653082.748147,45,36.666666666666664,1373.3333333333333,2016,NATL,28.036717139083887,1.0147045041590363,high,13.2,31.6,-26.7,-40.5,2850515.888254456
AL142016,MATTHEW,47,1015200,176267909828.08148,145,101.27659574468085,11069.148936170213,2016,NATL,28.036717139083887,1.0147045041590363,high,13.4,35.3,-59.8,-71.1,4822990.804435206
AL152016,NICOLE,62,1339200,60328453628.55925,120,63.46774193548387,4383.467741935484,2016,NATL,28.036717139083887,1.0147045041590363,high,23.2,59,-59.8,-36.5,6498126.073009486
AL162016,OTTO,36,777600,17968073735.23333,100,45.416666666666664,2560.4166666666665,2016,NATL,28.036717139083887,1.0147045041590363,high,12.5,9.1,-80.7,-93.3,2250977.6969191283
EP011986,AGATHA,31,669600,6301452975.088888,65,36.774193548387096,1509.6774193548388,1986,EPAC,28.09331911277307,0.99585678769749,low,12.6,13.9,-107.5,-95.5,2054199.3511916639
EP021986,BLAS,7,151200,582283369.0666665,35,30,914.2857142857143,1986,EPAC,28.09331911277307,0.99585678769749,low,8.7,10.5,-112.6,-119.6,802499.18978144
EP031986,CELIA,25,54e4,9876025879.637035,75,45.2,2340,1986,EPAC,28.09331911277307,0.99585678769749,low,10.7,24,-97.6,-115.8,2586946.176080112
EP041986,DARBY,17,367200,1289184201.5888886,35,29.11764705882353,860.2941176470588,1986,EPAC,28.09331911277307,0.99585678769749,low,13.5,19.5,-104.5,-118.2,1655097.3017535696
EP051986,ESTELLE,40,864e3,59535533661.97035,115,67.25,5492.5,1986,EPAC,28.09331911277307,0.99585678769749,low,10.3,18.6,-115,-166.2,5599409.610226531
EP061986,FRANK,38,820800,13511253301.796295,75,42.5,2126.9736842105262,1986,EPAC,28.09331911277307,0.99585678769749,low,11.1,22.8,-94.9,-144.5,5516508.626311619
EP071986,GEORGETTE,8,172800,681903819.2037035,35,30.625,940.625,1986,EPAC,28.09331911277307,0.99585678769749,low,9,8.9,-133.3,-149,1727271.000867993
EP081986,HOWARD,9,194400,871954641.0518515,35,31.11111111111111,1e3,1986,EPAC,28.09331911277307,0.99585678769749,low,17.3,23.2,-104.3,-115.2,1321835.8530107944
EP091986,ISIS,18,388800,2973174172.355555,45,36.666666666666664,1408.3333333333333,1986,EPAC,28.09331911277307,0.99585678769749,low,15.4,21.1,-114,-135.1,2403438.999564332
EP101986,JAVIER,44,950400,68614595940.5111,115,72.27272727272727,5944.318181818182,1986,EPAC,28.09331911277307,0.99585678769749,low,10,24.5,-97.2,-137.4,4822347.519975775
EP111986,KAY,24,518400,2244584754.7481475,40,30.833333333333332,977.0833333333334,1986,EPAC,28.09331911277307,0.99585678769749,low,18.1,20,-112.3,-130.7,1955763.5567587153
EP121986,LESTER,14,302400,2095337881.1111104,45,36.42857142857143,1350,1986,EPAC,28.09331911277307,0.99585678769749,low,14,18.7,-129.9,-140.8,1317075.4402527893
EP131986,MADELINE,28,604800,6453640673.822221,60,39.642857142857146,1698.2142857142858,1986,EPAC,28.09331911277307,0.99585678769749,low,12.7,20.5,-103.9,-129.8,3508105.009006855
EP141986,NEWTON,23,496800,11412606992.45185,75,50,2802.1739130434785,1986,EPAC,28.09331911277307,0.99585678769749,low,12.4,27.3,-94.5,-109.7,2551866.5844192975
EP151986,ORLENE,17,367200,8357457320.537035,70,49.705882352941174,2772.0588235294117,1986,EPAC,28.09331911277307,0.99585678769749,low,12,16.8,-138.7,-145,1019368.8121599846
EP161986,PAINE,20,432e3,10695045668.955553,85,46.5,2692.5,1986,EPAC,28.09331911277307,0.99585678769749,low,11.5,27.2,-93,-107.3,2896145.332683315
EP171986,ROSLYN,28,604800,59023830095.214806,125,78.92857142857143,7178.571428571428,1986,EPAC,28.09331911277307,0.99585678769749,low,10.2,23.5,-92.7,-106,3405109.0793158594
CP011987,OKA,16,345600,3330852024.692592,50,39.6875,1648.4375,1987,EPAC,28.47487912885754,1.009382392500766,high,9.5,13.1,-147,-162,1739831.4074999092
CP021987,PEKE,25,54e4,35540606495.01481,90,74,5858,1987,EPAC,28.47487912885754,1.009382392500766,high,10.8,23.8,-173.5,-179.8,1857524.4012987206
EP011987,ADRIAN,8,172800,794757982.2740738,40,31.25,1012.5,1987,EPAC,28.47487912885754,1.009382392500766,high,11.6,13.5,-96.3,-98.6,710814.8767000841
EP021987,BEATRIZ,15,324e3,1929916469.444444,45,34,1200,1987,EPAC,28.47487912885754,1.009382392500766,high,12.9,20.5,-115.9,-129.8,1727930.1786309653
EP031987,CALVIN,19,410400,3732274650.3370366,55,38.1578947368421,1553.9473684210527,1987,EPAC,28.47487912885754,1.009382392500766,high,12.6,17,-101.8,-122.2,2316799.1260496513
EP041987,DORA,21,453600,3220571083.5814805,50,35.95238095238095,1344.047619047619,1987,EPAC,28.47487912885754,1.009382392500766,high,15.3,21.7,-102.5,-116.6,1830350.496040318
EP051987,EUGENE,19,410400,9896244052.174072,85,48.68421052631579,2769.7368421052633,1987,EPAC,28.47487912885754,1.009382392500766,high,11,22,-97,-106.3,1690130.905255144
EP061987,FERNANDA,30,648e3,5129534174.214814,55,35.666666666666664,1385,1987,EPAC,28.47487912885754,1.009382392500766,high,11.8,12.7,-131,-160.5,3226831.248983993
EP071987,GREG,28,604800,9417624767.75185,70,43.75,2143.75,1987,EPAC,28.47487912885754,1.009382392500766,high,11.8,21.6,-101,-124,2823406.767308822
EP081987,HILARY,35,756e3,43194839014.399994,105,66.85714285714286,5082.857142857143,1987,EPAC,28.47487912885754,1.009382392500766,high,10.7,22.4,-92.4,-123.9,3655059.209534201
EP091987,IRWIN,23,496800,7617839808.818519,55,46.73913043478261,2264.1304347826085,1987,EPAC,28.47487912885754,1.009382392500766,high,10.1,17.2,-90.2,-107.9,2111139.475563484
EP101987,JOVA,34,734400,20059367981.837032,90,50.88235294117647,3014.705882352941,1987,EPAC,28.47487912885754,1.009382392500766,high,13.4,13.8,-119.5,-155,3964635.3768133186
EP111987,KNUT,9,194400,812035329.7148145,35,30.555555555555557,958.3333333333334,1987,EPAC,28.47487912885754,1.009382392500766,high,10.3,10.3,-118.9,-129.2,1127853.0308825856
EP121987,LIDIA,21,453600,9133099939.685183,75,48.333333333333336,2575,1987,EPAC,28.47487912885754,1.009382392500766,high,12.5,20.4,-102.6,-118.4,1952510.0918963193
EP131987,MAX,29,626400,68289267164.23333,135,78.10344827586206,7457.758620689655,1987,EPAC,28.47487912885754,1.009382392500766,high,11.3,21.8,-100,-123.4,2970901.5146112535
EP141987,NORMA,25,54e4,5804453533.814815,65,39.2,1684,1987,EPAC,28.47487912885754,1.009382392500766,high,15.4,24.2,-107.4,-112,1381803.4608355244
EP151987,OTIS,28,604800,37966419596.32222,100,66.96428571428571,5311.607142857143,1987,EPAC,28.47487912885754,1.009382392500766,high,10.2,17.5,-119.5,-138.7,2435944.627287682
EP161987,PILAR,5,108e3,443696986.4037036,35,31,965,1987,EPAC,28.47487912885754,1.009382392500766,high,20.5,22.9,-110.8,-110.8,271566.39883681084
EP171987,RAMON,27,583200,55034968455.225914,120,75.74074074074075,6895.37037037037,1987,EPAC,28.47487912885754,1.009382392500766,high,12.2,22,-104.2,-122.1,2340427.8534721257
EP181987,SELMA,18,388800,1519671368.5111105,35,30,919.4444444444445,1987,EPAC,28.47487912885754,1.009382392500766,high,9.5,24.1,-121.2,-122.8,1940158.1583372431
CP011988,ULEKI,63,1360800,100401606803.24072,110,76.58730158730158,6293.253968253968,1988,EPAC,27.52822017159195,0.9758250636410749,low,12.2,31.6,-145,165.4,5828453.8752132645
CP021988,WILA,20,432e3,1159420294.2148147,35,26.5,715,1988,EPAC,27.52822017159195,0.9758250636410749,low,12.2,17.4,-142,-145.5,1328590.7561046835
EP011988,ALETTA,20,432e3,5241653131.01111,60,38.25,1753.75,1988,EPAC,27.52822017159195,0.9758250636410749,low,14.3,17,-101.4,-108,964049.3464412264
EP021988,BUD,9,194400,1276318091.7925923,45,35.55555555555556,1294.4444444444443,1988,EPAC,27.52822017159195,0.9758250636410749,low,11.5,16,-91.9,-100,1031643.9438355364
EP031988,CARLOTTA,28,604800,7966695185.866666,65,40.714285714285715,1885.7142857142858,1988,EPAC,27.52822017159195,0.9758250636410749,low,13.3,21,-104.1,-128.2,2785027.9342610203
EP041988,DANIEL,30,648e3,6952110527.6444435,55,41,1765,1988,EPAC,27.52822017159195,0.9758250636410749,low,14.6,25.5,-112.5,-136,2815098.4558091434
EP051988,EMILIA,25,54e4,4447630355.01111,60,35.4,1391,1988,EPAC,27.52822017159195,0.9758250636410749,low,14,13.4,-109,-126,2011723.7100559
EP061988,FABIO,49,1058400,43818293934.814804,120,54.285714285714285,3736.734693877551,1988,EPAC,27.52822017159195,0.9758250636410749,low,12,18,-121,-164,4782133.505849434
EP071988,GILMA,25,54e4,2025860888.2111106,45,28.2,851,1988,EPAC,27.52822017159195,0.9758250636410749,low,15.1,21.1,-135,-157.3,2477325.440475808
EP081988,HECTOR,41,885600,62405411352.81851,125,68.65853658536585,5609.1463414634145,1988,EPAC,27.52822017159195,0.9758250636410749,low,11.3,19.1,-98.3,-144,5061655.341538095
EP091988,IVA,36,777600,22004453227.128174,90,48.5,2948.222222222222,1988,EPAC,27.52822017159195,0.9758250636410749,low,13.2,17.5,-96.4,-123.3,3147166.639975335
EP101988,JOHN,19,410400,1369689288.5999997,35,28.42105263157895,826.3157894736842,1988,EPAC,27.52822017159195,0.9758250636410749,low,17.5,22.6,-105.8,-110.7,1032916.7336593582
EP111988,KRISTY,35,756e3,14659645501.899996,80,44.142857142857146,2350.714285714286,1988,EPAC,27.52822017159195,0.9758250636410749,low,13,18.9,-98,-113,2327039.4266633946
EP121988,LANE,38,820800,25564592562.1037,90,53.421052631578945,3330.2631578947367,1988,EPAC,27.52822017159195,0.9758250636410749,low,12.7,23.5,-97.5,-139.1,4613095.79839991
EP131988,MIRIAM,42,907200,5782397345.592591,60,30.476190476190474,1119.047619047619,1988,EPAC,27.52822017159195,0.9758250636410749,low,12.2,18.4,-86.8,-118.3,3707723.6296596834
EP141988,UNNAMED,14,302400,977824344.5185183,30,28.571428571428573,821.4285714285714,1988,EPAC,27.52822017159195,0.9758250636410749,low,13,13.9,-112,-113,792099.9841902694
EP151988,UNNAMED,10,216e3,459503921.29629624,25,25,625,1988,EPAC,27.52822017159195,0.9758250636410749,low,19,22,-108.6,-108.9,428495.3158032615
EP161988,UNNAMED,5,108e3,184904377.92962962,25,23,535,1988,EPAC,27.52822017159195,0.9758250636410749,low,17.5,20,-129.6,-131.5,348327.9676790039
